id,title,source_type,publisher,date,url_or_path,evidence_grade,notes
SRC-robotics-187,开源数据平台 AIRSPEED 技术转移报告,technology_transfer_report_cn,AIRSPEED / AIRS,2026-05,https://airs.cuhk.edu.cn/sites/default/files/2026-05/TechnologyTransferofOpen-SourceDataInfrastructureforEmbodiedAITheAIRSPEEDCase-CN.pdf,A,2026-06-23 downloaded PDF and extracted text; Chinese technology transfer report with claims about device and robot compatibility paid pilots financing standards and risk mitigation requiring independent verification
SRC-robotics-188,AIRSPEED GitHub README,code_repository,airs-cuhk,2026,https://github.com/airs-cuhk/airspeed,S,2026-06-23 downloaded README from raw GitHub; current v1.3 open-source boundary includes interfaces and Data Collection Service with Data Generation and Dataset Construction planned for future releases
SRC-robotics-189,Dora 1.0 official website,official_docs,dora-rs,2026,https://dora-rs.ai/,S,2026-06-23 web verified; claims dora 1.0 release candidate agentic dataflow graph record replay distributed orchestration and faster than ROS2; version status needs cross-check
SRC-robotics-190,Dora guides and support matrix,official_docs,dora-rs,2026,https://www.dora-rs.ai/docs/guides/,S,2026-06-23 URL lead; automatic capture returned 404 and this row is not used for key claims until manually verified
SRC-robotics-191,Dora GitHub README,code_repository,dora-rs,2026,https://raw.githubusercontent.com/dora-rs/dora/main/README.md,S,2026-06-23 web verified; official repository README for Dataflow-Oriented Robotic Architecture with Python Rust C C++ ROS2 bridge and shared memory support
SRC-robotics-192,Dora PyPI package dora-rs,package_registry,dora-rs,2026-03-25,https://pypi.org/project/dora-rs/,S,2026-06-23 web verified; PyPI stable package reports latest version 0.5.0 released 2026-03-25
SRC-robotics-193,Dora GitHub release v0.5.0,code_release,dora-rs,2026-03-25,https://github.com/dora-rs/dora/releases/tag/v0.5.0,S,2026-06-23 web verified; GitHub release page marks v0.5.0 as latest and says it bumped dora workspace version to 0.5.0
SRC-robotics-194,DORA Dataflow-Oriented Robotic Architecture paper,paper,arXiv,2026-02-18,https://arxiv.org/abs/2602.13252,S,2026-06-23 web verified; paper positions DORA as low latency scalable robotics middleware and reports reductions in latency overhead and energy consumption
SRC-robotics-195,Dora robotic dataflow benchmark repository,code_repository,dora-rs,2026,https://github.com/dora-rs/dora-benchmark,S,2026-06-23 web verified; benchmark compares dora and ROS2 CPU and CUDA IPC latency and notes GPU data path narrows framework differences
SRC-robotics-196,ROS 2 releases official documentation,official_docs,ROS 2,2026,https://raw.githubusercontent.com/ros2/ros2_documentation/rolling/source/Releases.rst,S,2026-06-23 web verified; official release table lists Lyrical Luth May 22 2026 EOL May 2031 and active distro cadence
SRC-robotics-197,ROS 2 nodes official documentation,official_docs,ROS 2,2026,https://raw.githubusercontent.com/ros2/ros2_documentation/rolling/source/Concepts/Basic/About-Nodes.rst,S,2026-06-23 web verified; defines nodes as modular executables in the ROS graph that communicate through topics services actions and parameters
SRC-robotics-198,ROS 2 QoS official documentation,official_docs,ROS 2,2026,https://raw.githubusercontent.com/ros2/ros2_documentation/rolling/source/Concepts/Intermediate/About-Quality-of-Service-Settings.rst,S,2026-06-23 web verified; documents DDS-based reliability durability deadline lifespan liveliness and sensor-data QoS profiles
SRC-robotics-199,ROS 2 Design Architecture and Uses in the Wild,paper,arXiv,2022-11-14,https://arxiv.org/abs/2211.07752,S,2026-06-23 web verified; overview paper describes ROS2 as robot software development platform with distributed communication composition and production case studies
SRC-robotics-200,"Sense, Imagine, Act: Multimodal World Models for Robotic Control",paper,arXiv,2023-05-08,https://arxiv.org/abs/2305.04750,S,2026-06-29 web verified and raw captured; F1TENTH robotic control paper using egocentric RGB and LiDAR with Dreamer-style multimodal world models
SRC-robotics-201,"MUVO: A Multimodal World Model for Autonomous Driving with Geometric Representations",paper,arXiv,2023-11-20,https://arxiv.org/abs/2311.11762,S,2026-06-29 web verified and raw captured; camera and LiDAR multimodal autonomous driving world model using spatial voxel representation to predict future camera images and point clouds
SRC-robotics-202,"Copilot4D: Learning Unsupervised World Models for Autonomous Driving via Discrete Diffusion",paper,arXiv,2023-11-01,https://arxiv.org/abs/2311.01017,S,2026-06-29 web verified and raw captured; unsupervised point-cloud world model with VQ-VAE tokenization and discrete diffusion over future LiDAR observations
SRC-robotics-203,"OccWorld: Learning a 3D Occupancy World Model for Autonomous Driving",paper,arXiv,2023-11-27,https://arxiv.org/abs/2311.16038,S,2026-06-29 web verified and raw captured; 3D occupancy world model predicting future scene evolution and ego motion from scene tokenizer and spatiotemporal transformer
SRC-robotics-204,"LidarDM: Generative LiDAR Simulation in a Generated World",paper,arXiv,2024-04-03,https://arxiv.org/abs/2404.02903,S,2026-06-29 web verified and raw captured; generative LiDAR simulation using latent diffusion to model 3D scenes and dynamic actors for LiDAR video generation
SRC-robotics-205,"OccSora: 4D Occupancy Generation Models as World Simulators for Autonomous Driving",paper,arXiv,2024-05-30,https://arxiv.org/abs/2405.20337,S,2026-06-29 web verified and raw captured; 4D occupancy generation world simulator with 4D scene tokenizer and diffusion transformer conditioned by trajectory prompts
SRC-robotics-206,"BEVWorld: A Multimodal World Model for Autonomous Driving via Unified BEV Latent Space",paper,arXiv,2024-07-07,https://arxiv.org/abs/2407.05679,S,2026-06-29 web verified and raw captured; multimodal tokenizer encodes sensors into compact BEV latent and decodes generated futures back to LiDAR and image space via ray-casting
SRC-robotics-207,"Drive-OccWorld: 4D Pre-trained World Model for Autonomous Driving",paper,arXiv,2024-08-25,https://arxiv.org/abs/2408.14197,S,2026-06-29 web verified and raw captured; action-conditioned 4D occupancy world model using velocity steering trajectory and commands with occupancy cost for planning
SRC-robotics-208,"DFIT-OccWorld: An Efficient Occupancy World Model via Decoupled Dynamic Flow and Image-assisted Training",paper,arXiv,2024-12-18,https://arxiv.org/abs/2412.13772,S,2026-06-29 web verified and raw captured; efficient occupancy world model with dynamic/static voxel decoupling and image-assisted consistency training
SRC-robotics-209,"OccLLaMA: An Occupancy-Language-Action Generative World Model for Autonomous Driving",paper,arXiv,2024-09-05,https://arxiv.org/abs/2409.03272,S,2026-06-29 web verified and raw captured; generative autonomous driving world model tokenizing semantic occupancy into a unified vision-language-action vocabulary
SRC-robotics-210,"AD-L-JEPA: Self-Supervised Spatial World Models from LiDAR for Autonomous Driving",paper,arXiv,2025-01-08,https://arxiv.org/abs/2501.04969,S,2026-06-29 web verified and raw HTML fallback captured; LiDAR-only self-supervised JEPA learning of BEV embeddings for autonomous driving perception transfer
SRC-robotics-211,"RoboOccWorld: Benchmarking 3D Occupancy World Models for Robots",paper,arXiv,2025-07-07,https://arxiv.org/abs/2507.05138,S,2026-06-29 web verified and raw captured; indoor occupancy world model benchmark for robot scene dynamics and OccWorld-ScanNet
SRC-robotics-212,"LiSTAR: LiDAR Spatial-Temporal Aggregation and Rendering for Ray-Centric World Models",paper,arXiv,2025-03-05,https://arxiv.org/abs/2503.03659,S,2026-06-29 web verified and raw captured; ray-centric LiDAR-native world model with hierarchical context scene representation and masked generative modeling
SRC-robotics-213,"World Models for Autonomous Navigation of Terrestrial Robots from LIDAR Observations",paper,arXiv,2025-12-03,https://arxiv.org/abs/2512.03429,S,2026-06-29 web verified and raw captured; TurtleBot3 navigation study compressing 360-degree LiDAR readings with MLP-VAE and training DreamerV3 world model
SRC-robotics-214,"AD-LiST-JEPA: Joint Embedding Predictive Architecture for Spatial-Temporal World Modeling in Autonomous Driving",paper,arXiv,2026-02-16,https://arxiv.org/abs/2602.12540,S,2026-06-29 web verified and raw captured; LiDAR spatial-temporal JEPA for occupancy completion and forecasting with autonomous driving OCF evaluation
SRC-robotics-215,"HERMES++: A Self-Supervised Framework for Simultaneous 3D Scene Understanding and Generation",paper,arXiv,2026-04-15,https://arxiv.org/abs/2604.11325,S,2026-06-29 web verified and raw captured; self-supervised autonomous driving framework combining 3D understanding and future point cloud geometry prediction
SRC-robotics-216,"GEM: Generating LiDAR World Models with Deformable Mamba",paper,arXiv,2026-05-26,https://arxiv.org/abs/2605.20574,S,2026-06-29 web verified and raw captured; LiDAR-native world model using scene tokenizer dynamic-static separator and deformable Mamba with optional planner or BEV layout control
SRC-robotics-217,"UniDriveDreamer: Unified Latent Anchoring for Multimodal Driving World Models",paper,arXiv,2026-06-04,https://arxiv.org/abs/2606.04125,S,2026-06-29 web verified and raw captured; single-stage multimodal driving world model using LiDAR VAE video VAE unified latent anchoring and diffusion transformer
SRC-robotics-218,PhysisForcing Physics Reinforced World Simulator for Robotic Manipulation,paper,arXiv,2026-06-26,https://arxiv.org/abs/2606.28128,S,Primary paper for physical-consistency video generation and robot world-model planning; verifies Bilibili BV12pTq6qECg claims and adds robot manipulation world-model evaluation evidence.
SRC-robotics-bili-BV1orTv62E2j,"智谱入局具身智能，26亿参数VLA模型ZR-0，用""思维链""打通跨实体迁移，单臂/双臂/人形一键通用",video,类人实验室,待验证,https://www.bilibili.com/video/BV1orTv62E2j,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-02-bilibili-bv1ortv62e2j-26-vla-zr-0.json; source_card=knowledge/_sources/bilibili-bv1ortv62e2j-26-vla-zr-0.md; key claims require primary source verification
SRC-robotics-bili-BV1ZFTq6pEA3,VLA&世界模型数据基建：从原始传感器信号到可用训练资产,video,失控的PM,待验证,https://www.bilibili.com/video/BV1ZFTq6pEA3,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-02-bilibili-bv1zftq6pea3-vla.json; source_card=knowledge/_sources/bilibili-bv1zftq6pea3-vla.md
SRC-robotics-bili-BV1YwTg6TE1K,深度探索-基于智元GENIE SIM 3.0的VLA闭环仿真（下）,video,寒墨阁,待验证,https://www.bilibili.com/video/BV1YwTg6TE1K,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-02-bilibili-bv1ywtg6te1k-genie-sim-3-0-vla.json; source_card=knowledge/_sources/bilibili-bv1ywtg6te1k-genie-sim-3-0-vla.md; official GENIE SIM docs required before promotion
SRC-robotics-bili-BV1LfTF6EEsG,【机器人ROS2】1小时跟着大佬搞懂激光雷达工具和相机使用进阶，菜鸟学完即学即用！雷达过滤器/点云数据/雷达融合/具身智能机器人,video,具身智能机器人入门,待验证,https://www.bilibili.com/video/BV1LfTF6EEsG,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-02-bilibili-bv1lftf6eesg-ros2-1.json; source_card=knowledge/_sources/bilibili-bv1lftf6eesg-ros2-1.md
SRC-robotics-bili-BV19pT36rEsN,世界模型入门：LeWorldModel算法讲解 -- github 4k star的JEPA框架世界动作模型，1GB显存可运行,video,尤里卡AI,待验证,https://www.bilibili.com/video/BV19pT36rEsN,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-02-bilibili-bv19pt36resn-leworldmodel-github-4k-star-jepa-1gb.json; source_card=knowledge/_sources/bilibili-bv19pt36resn-leworldmodel-github-4k-star-jepa-1gb.md; cross-check against SRC-ai-032
SRC-robotics-bili-BV18w7P6uEk1,这条机械臂视频，是我今年见过最离谱的操作,video,杰特超人,待验证,https://www.bilibili.com/video/BV18w7P6uEk1,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-02-bilibili-bv18w7p6uek1-bilibili-video.json; source_card=knowledge/_sources/bilibili-bv18w7p6uek1-bilibili-video.md; safety claims need standards/manual verification
SRC-robotics-bili-BV1CK7n66EpD,低成本采集指尖力数据！亚马逊推出ForceBand，让机器人学会精准施力,video,具身智能之心RoboTech,待验证,https://www.bilibili.com/video/BV1CK7n66EpD,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-02-bilibili-bv1ck7n66epd-forceband.json; source_card=knowledge/_sources/bilibili-bv1ck7n66epd-forceband.md; paper/project verification required
SRC-robotics-embodied-ai-bili-BV1oPTq6SENP,人形机器人究竟怎么进家庭？这是我听过最好的答案,video,韩成龙Jackie,待验证,https://www.bilibili.com/video/BV1oPTq6SENP,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-03-bilibili-bv1optq6senp-bilibili-video.json; source_card=knowledge/_sources/bilibili-bv1optq6senp-bilibili-video.md
SRC-robotics-embodied-ai-bili-BV1wCTu6nEF2,深度探索-基于智元GENIE SIM 3.0的VLA闭环仿真（上）,video,寒墨阁,待验证,https://www.bilibili.com/video/BV1wCTu6nEF2,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-03-bilibili-bv1wctu6nef2-genie-sim-3-0-vla.json; source_card=knowledge/_sources/bilibili-bv1wctu6nef2-genie-sim-3-0-vla.md
SRC-robotics-embodied-ai-bili-BV1cL7p6VEH9,绝对是B站最好的具身智能VLA入门教程，对新手超级友好！仿真、隐式端到端VLA、RT-1、OpenVLA、UniPi—机械臂、具身智能机器人,video,CV前沿与深度学习,待验证,https://www.bilibili.com/video/BV1cL7p6VEH9,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-03-bilibili-bv1cl7p6veh9-b-vla-vla-rt-1-openvla-unipi.json; source_card=knowledge/_sources/bilibili-bv1cl7p6veh9-b-vla-vla-rt-1-openvla-unipi.md
SRC-robotics-embodied-ai-bili-BV1UR7H6dEy5,【2026最新机器人视觉SLAM】保姆级全套课程！AI大佬带你十节课从零到一快速掌握SLAM理论直接速通具身智能机器人必备入门知识点！AI/机器人/具身智能,video,AI学习百宝箱,待验证,https://www.bilibili.com/video/BV1UR7H6dEy5,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-03-bilibili-bv1ur7h6dey5-2026-slam-ai-slam-ai.json; source_card=knowledge/_sources/bilibili-bv1ur7h6dey5-2026-slam-ai-slam-ai.md
SRC-robotics-embodied-ai-bili-BV1v17Y6aE2L,浙大高飞发起 | 登顶《Science Robotics》封面背后的数学问题！,video,深蓝学院,待验证,https://www.bilibili.com/video/BV1v17Y6aE2L,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-03-bilibili-bv1v17y6ae2l-science-robotics.json; source_card=knowledge/_sources/bilibili-bv1v17y6ae2l-science-robotics.md
SRC-robotics-embodied-ai-bili-BV12XTM6sEGF,机器触觉反馈，是不是就是一个伪命题？#机器触觉 #科技 #论文解读 #机器人 #科技改变生活,video,新达同学,待验证,https://www.bilibili.com/video/BV12XTM6sEGF,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-05-bilibili-bv12xtm6segf-bilibili-video.json; source_card=knowledge/_sources/bilibili-bv12xtm6segf-bilibili-video.md
SRC-robotics-embodied-ai-bili-BV1ifTp62EaV,【2026最新具身智能VLA入门教程】一口气讲透RT-1、RoboFlamingo、MDT、RDT、LAPA等核心算法，从零基础到进阶实战，算法原理+代码实战！,video,AI人工智能课程,待验证,https://www.bilibili.com/video/BV1ifTp62EaV,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-05-bilibili-bv1iftp62eav-2026-vla-rt-1-roboflamingo-mdt-rdt-lapa.json; source_card=knowledge/_sources/bilibili-bv1iftp62eav-2026-vla-rt-1-roboflamingo-mdt-rdt-lapa.md
SRC-robotics-233,HapMorph: A Pneumatic Framework for Multi-Dimensional Haptic Property Rendering,paper,arXiv,2025-09-05,https://arxiv.org/abs/2509.05433,S,Primary paper verifying the Bilibili BV12XTM6sEGF HapMorph haptic feedback claims: 21g wearable parts 50-104mm size 4.7 N/mm stiffness and 89.4 percent nine-state recognition accuracy.
SRC-robotics-218,RT-2: Vision-Language-Action Models Transfer Web Knowledge to Robotic Control,paper,Google DeepMind / arXiv,2023-07-28,https://arxiv.org/abs/2307.15818,S,Used for 2026-07-03 physical-understanding evaluation framework; raw capture pending
SRC-robotics-219,OpenVLA: An Open-Source Vision-Language-Action Model,project_page,Stanford / UC Berkeley / TRI / Google DeepMind / Physical Intelligence / MIT,2024-06-13,https://openvla.github.io/,S,Used for 2026-07-03 physical-understanding evaluation framework; raw capture pending
SRC-robotics-220,Introducing the V-JEPA 2 world model and new benchmarks for physical reasoning,research_blog,Meta AI,2025-06-11,https://ai.meta.com/blog/v-jepa-2-world-model-benchmarks/,A,Used for 2026-07-03 physical-understanding evaluation framework; raw capture pending
SRC-robotics-221,Gemini Robotics brings AI into the physical world,research_blog,Google DeepMind,2025-03-12,https://deepmind.google/blog/gemini-robotics-brings-ai-into-the-physical-world/,A,Used for 2026-07-03 physical-understanding evaluation framework; raw capture pending
SRC-robotics-222,EWMBench: Evaluating Scene Motion and Semantic Quality in Embodied World Models,paper,AgibotTech / arXiv,2025-05-14,https://arxiv.org/abs/2505.09694,S,Used for 2026-07-03 physical-understanding evaluation framework; raw capture pending
SRC-robotics-223,World Action Models: The Next Frontier in Embodied AI,paper,Fudan University / NUS / arXiv,2026-05-12,https://arxiv.org/abs/2605.12090,S,Used for 2026-07-03 physical-understanding evaluation framework; raw capture pending
SRC-robotics-embodied-ai-bili-BV1G8kBBvEzR,B站强推！2025公认最通俗易懂的【 Isaac Sim】教程，草履虫都能看懂！全套付费课程（附资料） NVIDIA_Isaac_Sim,video,IsaacSim教程,待验证,https://www.bilibili.com/video/BV1G8kBBvEzR,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-07-bilibili-bv1g8kbbvezr-b-2025-isaac-sim-nvidia-isaac-sim.json; source_card=knowledge/_sources/bilibili-bv1g8kbbvezr-b-2025-isaac-sim-nvidia-isaac-sim.md
SRC-robotics-embodied-ai-bili-BV1j9jd6aE7c,具身感知升级逻辑：双目抓物体，多目构建完整空间世界模型,video,失控的PM,待验证,https://www.bilibili.com/video/BV1j9jd6aE7c,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-07-bilibili-bv1j9jd6ae7c-bilibili-video.json; source_card=knowledge/_sources/bilibili-bv1j9jd6ae7c-bilibili-video.md
SRC-robotics-embodied-ai-bili-BV1WfTk6EEZ8,伯克利重磅Do As I Do！全网普通人视频，直接训练灵巧操作机器人,video,失控的PM,待验证,https://www.bilibili.com/video/BV1WfTk6EEZ8,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-07-bilibili-bv1wftk6eez8-do-as-i-do.json; source_card=knowledge/_sources/bilibili-bv1wftk6eez8-do-as-i-do.md
SRC-robotics-embodied-ai-bili-BV1F7Ts6WEYj,"高德杀进具身智能！ABot-M0.5：一个模型同时搞定导航+操作，还能自己""做梦""训练？",video,类人实验室,待验证,https://www.bilibili.com/video/BV1F7Ts6WEYj,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-07-bilibili-bv1f7ts6weyj-abot-m0-5.json; source_card=knowledge/_sources/bilibili-bv1f7ts6weyj-abot-m0-5.md
SRC-robotics-238,NVIDIA Isaac Sim 4.5 documentation,product_documentation,NVIDIA,2025-09-25,https://docs.isaacsim.omniverse.nvidia.com/4.5.0/index.html,A,Official Isaac Sim documentation used to verify physically based virtual environments GPU PhysX multi-sensor RTX rendering digital twins Replicator Isaac Lab and ROS/ROS2 bridge claims.
SRC-robotics-239,NVIDIA Isaac Sim 4.5 system requirements,product_documentation,NVIDIA,2025-09-25,https://docs.isaacsim.omniverse.nvidia.com/4.5.0/installation/requirements.html,A,Official Isaac Sim 4.5 requirements page used to verify OS RAM GPU VRAM and driver constraints mentioned by the Bilibili Isaac Sim tutorial.
SRC-robotics-240,NVIDIA Isaac Lab binary installation documentation,product_documentation,NVIDIA Isaac Lab,2026,https://isaac-sim.github.io/IsaacLab/main/source/setup/installation/binaries_installation.html,A,Official Isaac Lab installation docs for clone symlink isaaclab.sh and environment setup referenced by the Isaac Sim tutorial.
SRC-robotics-241,Do as I Do Dexterous Manipulation Data from Everyday Human Videos,paper,arXiv,2026-06-17,https://arxiv.org/html/2606.19333,S,Primary paper verifying the Bilibili BV1WfTk6EEZ8 Do As I Do claims: monocular RGB reconstruction retargeting 71 percent retargeting success and human video filtering playbook.
SRC-robotics-242,ABot-M0.5 Unified Mobility-and-Manipulation World Action Model,paper,arXiv,2026-07-01,https://arxiv.org/html/2607.00678,S,Primary paper verifying the Bilibili BV1F7Ts6WEYj ABot-M0.5 claims: intermediate latent actions dual-level Mixture-of-Transformers Dream Forcing and mobile-manipulation WAM limitations.
SRC-robotics-243,Robots are learning to do housework from videos of humans doing chores,industry_media,Washington Post,2026-04-17,https://www.washingtonpost.com/technology/interactive/2026/robot-chores-video-data/,B,Used for teleoperation data cost scan; reports DoorDash chore-video pay up to 25 USD per hour and frames robot teleoperation as high-quality but expensive; raw capture pending.
SRC-robotics-244,Tesla is hiring people to do the robot,industry_media,The Verge,2024-08-19,https://www.theverge.com/2024/8/19/24223626/tesla-optimus-humanoid-robot-motion-capture-training,B,Used for teleoperation data cost scan; reports Tesla Optimus Data Collection Operator pay up to 48 USD per hour and physical requirements; secondary reporting from Tesla job post; raw capture pending.
SRC-robotics-245,AI Startups Pay People to Film Themselves Doing Chores for Robotics,industry_media,Business Insider,2025-10-01,https://www.businessinsider.com/ai-startups-robotics-pay-film-chores-encord-micro1-scale-2025-10,B,Used for teleoperation data cost scan; reports ordinary robotics chore video pay 25-50 USD per hour technical tasks up to 150 USD per hour and Scale robotics footage scale; raw capture pending.
SRC-robotics-246,Scaling Robot Supervision to Hundreds of Hours with RoboTurk,paper,arXiv,2019-11-11,https://arxiv.org/abs/1911.04052,S,Used for teleoperation data cost scan; remote teleoperation dataset with over 111 hours across 54 users and 3 tasks in one week.
SRC-robotics-247,COBALT Crowdsourcing Robot Learning via Cloud-Based Teleoperation with Smartphones,paper,arXiv,2026-05-20,https://arxiv.org/abs/2605.19138,S,Used for teleoperation data cost scan; smartphone cloud teleoperation system with concurrent operators and 7500 plus demos / 50 plus hours over five days.
SRC-robotics-embodied-ai-bili-BV1mgja6CEbK,成立两年半，估值200亿，千寻智能凭什么？,video,小水_VC看具身智能,待验证,https://www.bilibili.com/video/BV1mgja6CEbK,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-08-bilibili-bv1mgja6cebk-200.json; source_card=knowledge/_sources/bilibili-bv1mgja6cebk-200.md; synthesized=knowledge/_syntheses/bilibili-qianxun-intelligence-deep-dive-2026-07-08.md; key claims require primary-source verification.
SRC-robotics-embodied-ai-bili-BV1q3TE6AE4b,博登智能：估值超10亿，AI卖铲人闷声发大财,video,Bilibili,待验证,https://www.bilibili.com/video/BV1q3TE6AE4b,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-08-bilibili-bv1q3te6ae4b-10-ai.json; source_card=knowledge/_sources/bilibili-bv1q3te6ae4b-10-ai.md; synthesized=knowledge/_syntheses/bilibili-boden-intelligence-data-infrastructure-deep-dive-2026-07-08.md; company claims require primary-source verification.
SRC-robotics-embodied-ai-bili-BV1Z7jA6LE8s,成立两年半，估值200亿，千寻智能凭什么？,video,Bilibili,待验证,https://www.bilibili.com/video/BV1Z7jA6LE8s,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-08-bilibili-bv1z7ja6le8s-200.json; source_card=knowledge/_sources/bilibili-bv1z7ja6le8s-200.md; synthesized=knowledge/_syntheses/bilibili-qianxun-intelligence-bv1z7-deep-dive-2026-07-08.md; duplicate-title company claims require primary-source verification.
SRC-robotics-embodied-ai-xhs-6a44a669000000001101bdc2,未来不必生成视频，但要可评估、记忆和行动,social-media,Xbotics 具身智能社区,待验证,https://www.xiaohongshu.com/user/profile/5b8a2ddca4dd5900017426b7/6a44a669000000001101bdc2?xsec_token=AB__jmkWGxuxgIm1si8cSnHfdspZNoxBJxMyfqF-gmGVI=&xsec_source=pc_collect,C,Daily Xiaohongshu AI/embodied pipeline; raw=raw/_inbox/articles/2026-07-10-xiaohongshu-6a44a669000000001101bdc2-xiaohongshu-note.json; source_card=knowledge/_sources/xiaohongshu-6a44a669000000001101bdc2-xiaohongshu-note.md
SRC-robotics-embodied-ai-xhs-6a2667410000000006031e64,本周，最值得关注的3个基础设施资料项目,social-media,Xbotics 具身智能社区,待验证,https://www.xiaohongshu.com/user/profile/5b8a2ddca4dd5900017426b7/6a2667410000000006031e64?xsec_token=ABwVo2_q0BUfNFleGAaDifpeEWnOfTgb3-dzxAgQLXHmE=&xsec_source=pc_collect,C,Daily Xiaohongshu AI/embodied pipeline; raw=raw/_inbox/articles/2026-07-10-xiaohongshu-6a2667410000000006031e64-3.json; source_card=knowledge/_sources/xiaohongshu-6a2667410000000006031e64-3.md
SRC-robotics-embodied-ai-bili-BV1UTNj6gE75,自变量机器人：估值200亿，真智能还是真泡沫？,video,小水_VC看具身智能,2026-07-10,https://www.bilibili.com/video/BV1UTNj6gE75,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-11-bilibili-bv1utnj6ge75-200.json; source_card=knowledge/_sources/bilibili-bv1utnj6ge75-200.md
SRC-robotics-embodied-ai-bili-BV15pMb68Eb5,深度补全新突破！LingBot-Depth 2.0 让机器人看清反光与透明物体,video,失控的PM,待验证,https://www.bilibili.com/video/BV15pMb68Eb5,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-11-bilibili-bv15pmb68eb5-lingbot-depth-2-0.json; source_card=knowledge/_sources/bilibili-bv15pmb68eb5-lingbot-depth-2-0.md
SRC-robotics-embodied-ai-bili-BV1eKMn6MEgS,具身智能真正基建：Ego无机器人数据采集平台拆解,video,失控的PM,待验证,https://www.bilibili.com/video/BV1eKMn6MEgS,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-11-bilibili-bv1ekmn6megs-ego.json; source_card=knowledge/_sources/bilibili-bv1ekmn6megs-ego.md
SRC-robotics-embodied-ai-bili-BV1y6M767E9x,2026南科大【Mujoco教程】具身智能机器人建模原理，从下载安装-底层原理-项目实战，从零构建机器人仿真的Python案例！AI/机器人/具身智能,video,深度学习项目实战,待验证,https://www.bilibili.com/video/BV1y6M767E9x,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-11-bilibili-bv1y6m767e9x-2026-mujoco-python-ai.json; source_card=knowledge/_sources/bilibili-bv1y6m767e9x-2026-mujoco-python-ai.md
SRC-robotics-271,自变量机器人官网：WALL-B 与公司信息,company_website,自变量机器人,2026-07-11,https://x2robot.com/about,A,Primary company source used to verify company identity 2023-12 founding four-city presence end-to-end embodied-model direction WALL-A and WALL-B; does not verify video financial claims.
SRC-robotics-272,Vision Pretraining for Dense Spatial Perception,paper,arXiv,2026-07-07,https://arxiv.org/abs/2607.05247,S,Primary paper for LingBot-Vision and LingBot-Depth 2.0; verifies dense spatial-perception pretraining and depth-completion positioning. Benchmark figures remain author-reported.
SRC-robotics-embodied-ai-bili-BV1hDPNztE6d,CVPR'26 | 浙江大学×宇树科技：首个具身智能终身学习的全生命周期闭环框架,video,深蓝学院,待验证,https://www.bilibili.com/video/BV1hDPNztE6d,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-12-bilibili-bv1hdpnzte6d-cvpr-26.json; source_card=knowledge/_sources/bilibili-bv1hdpnzte6d-cvpr-26.md
SRC-robotics-embodied-ai-bili-BV1C5Nj6vE6y,【ICRA 2026 】伯克利机器人学教授 Ken Goldberg：Agentic Coding能弥合机器人鸿沟吗？新应用范式VA/Agentic Robot,video,具身智能机器人入门,待验证,https://www.bilibili.com/video/BV1C5Nj6vE6y,B,Daily Bilibili AI/embodied pipeline; raw=raw/_inbox/transcripts/2026-07-12-bilibili-bv1c5nj6ve6y-icra-2026-ken-goldberg-agentic-coding-va-agentic-robot.json; source_card=knowledge/_sources/bilibili-bv1c5nj6ve6y-icra-2026-ken-goldberg-agentic-coding-va-agentic-robot.md
